"rowid","label","word"
10033,"0","shit"
10033,"0","tweets"
10033,"0","stay"
10033,"0","top"
10033,"0","guys"
10033,"0","updates"
10033,"0","underneath"
10033,"0","shit"
10033,"0","gay"
10034,"0","twitter"
10034,"0","crazy"
10034,"0","api"
10034,"0","stream"
10034,"0","dm"
10034,"0","whale"
10034,"0","sightings"
10034,"0","speak"
10035,"0","twitter"
10035,"0","updates"
10035,"0","facebook"
10035,"0","status"
10035,"0","dick"
10035,"0","dont"
10035,"0","nerdy"
10035,"0","twitter"
10036,"0","twitter"
10036,"0","whore"
10036,"0","sweet"
10036,"0","talk"
10036,"0","irc"
10036,"0","hip"
10036,"0","happening"
10036,"0","days"
10037,"0","named"
10037,"0","lightsabers"
10037,"0","nerd"
10037,"0","sounds"
10037,"0","fun"
10038,"0","tx"
10038,"0","kickass"
10039,"0","fly"
10039,"0","ass"
10039,"0","profile"
10039,"0","pics"
10039,"0","im"
10039,"0","jealous"
10039,"0","merry"
10039,"0","xmas"
10039,"0","numba"
10040,"0","tho"
10040,"0","hate"
10040,"0","short"
10040,"0","days"
10041,"0","days"
10041,"0","bout"
10041,"0","pass"
10041,"0","followers"
10041,"0","damn"
10041,"0","homey"
10041,"0","school"
10041,"0","homey"
10041,"0","theflygirl"
10042,"0","answer"
10042,"0","damn"
10042,"0","phone"
10043,"0","shut"
10043,"0","fuck"
10043,"0","wit"
10043,"0","lol"
10044,"0","lemme"
10044,"0","knw"
10044,"0","css"
10044,"0","opacity"
10044,"0","sucks"
10044,"0","hehehe"
10045,"0","cunt"
10045,"0","lyk"
10045,"0","da"
10045,"0","snow"
10046,"0","fucking"
10046,"0","forgot"
10046,"0","hottest"
10046,"0","person"
10046,"0","alive"
10046,"0","blake"
10046,"0","lively"
10046,"0","shes"
10046,"0","ya"
10046,"0","touching"
10046,"0","shit"
10047,"0","ur"
10047,"0","insomnia"
10047,"0","im"
10047,"0","drinkin"
10047,"0","mountain"
10047,"0","dew"
10047,"0","blastin"
10047,"0","cent"
10047,"0","ive"
10047,"0","lost"
10047,"0","damn"
10047,"0","mind"
10048,"0","hate"
10048,"0","bob"
10048,"0","ur"
10048,"0","gonna"
10048,"0","change"
10048,"0","ur"
10048,"0","bcbryar"
10048,"0","lol"
10048,"0","nice"
10049,"0","havent"
10049,"0","heard"
10049,"0","im"
10049,"0","moving"
10049,"0","la"
10049,"0","january"
10049,"0","havent"
10049,"0","spoke"
10049,"0","damn"
10049,"0","talk"
10050,"1","mood"
10050,"1","souljaboy"
10050,"1","mood"
10050,"1","luv"
10050,"1","ur"
10050,"1","song"
10050,"1","damn"
10050,"1","hit"
10050,"1","bac"
10051,"0","vacation"
10051,"0","lol"
10051,"0","send"
10051,"0","al"
10051,"0","fat"
10051,"0","joint"
10051,"0","studio"
10052,"0","kinda"
10052,"0","freak"
10052,"0","wayily"
10053,"0","dont"
10053,"0","hate"
10053,"0","personally"
10053,"0","jaelol"
10053,"0","macs"
10053,"0","win"
10053,"0","commercials"
10054,"1","bar"
10054,"1","replaced"
10054,"1","george"
10054,"1","gonna"
10054,"1","outta"
10054,"1","thier"
10054,"1","ass"
10054,"1","lol"
10055,"1","dame"
10055,"1","spot"
10055,"1","bet"
10055,"1","yall"
10055,"1","damn"
10055,"1","middle"
10055,"1","eastern"
10055,"1","type"
10055,"1","cats"
10055,"1","cooking"
10055,"1","crack"
10056,"1","lucky"
10056,"1","whore"
10057,"0","loser"
10057,"0","ur"
10057,"0","swell"
10057,"0","sir"
10058,"1","pussy"
10058,"1","lulz"
10059,"0","damn"
10059,"0","witty"
10060,"0","hate"
10060,"0","ezd"
10061,"1","stll"
10061,"1","drinking"
10061,"1","bitch"
10062,"1","stupid"
10062,"1","bitch"
10062,"1","car"
10062,"1","chillin"
10062,"1","regis"
10062,"1","niggas"
10062,"1","dont"
10062,"1","piss"
10063,"0","cnns"
10063,"0","word"
10063,"0","mine"
10063,"0","damn"
10063,"0","told"
10064,"0","wanna"
10064,"0","fuck"
10064,"0","feed"
10064,"0","huh"
10064,"0","lol"
10065,"1","whore"
10066,"0","ugh"
10066,"0","hate"
10066,"0","love"
10066,"0","sleep"
10066,"0","hubby"
10066,"0","bird"
10067,"0","ugh"
10067,"0","aj"
10067,"0","fucking"
10067,"0","douchebag"
10067,"0","wasted"
10067,"0","obnoxious"
10067,"0","werent"
10067,"0","bad"
10067,"0","werent"
10068,"1","ugh"
10068,"1","fuck"
10068,"1","chargers"
10069,"0","ugh"
10069,"0","ive"
10069,"0","times"
10069,"0","care"
10069,"0","admit"
10069,"0","piss"
10070,"1","ugh"
10070,"1","isnt"
10070,"1","hate"
10070,"1","post"
10070,"1","click"
10070,"1","jpg"
10070,"1","yuck"
10071,"0","ugh"
10071,"0","hate"
10071,"0","nbc"
10072,"1","ugh"
10072,"1","hate"
10072,"1","nyc"
10072,"1","thinkingwe"
10072,"1","screening"
10072,"1","fox"
10072,"1","lot"
10072,"1","week"
10072,"1","roll"
10073,"0","ugh"
10073,"0","frickin"
10073,"0","sucks"
10074,"1","ugh"
10074,"1","bane"
10074,"1","existence"
10074,"1","hate"
10075,"1","ugh"
10075,"1","twitter"
10075,"1","stop"
10075,"1","fucking"
10075,"1","slut"
10076,"0","ugh"
10076,"0","fear"
10076,"0","tomorrow"
10076,"0","fail"
10076,"0","fail"
10076,"0","hate"
10076,"0","letter"
10077,"0","ugh"
10077,"0","hate"
10077,"0","tangle"
10077,"0","struggle"
10077,"0","damn"
10077,"0","pony"
10077,"0","tail"
10077,"0","day"
10077,"0","brush"
10077,"0","damn"
10077,"0","jungle"
10078,"0","ugh"
10078,"0","sucks"
10078,"0","babe"
10079,"0","ugh"
10079,"0","sucks"
10079,"0","couldnt"
10079,"0","imagine"
10079,"0","happened"
10079,"0","dvr"
10080,"0","ugh"
10080,"0","sucks"
10080,"0","cares"
10080,"0","im"
10080,"0","youd"
10081,"0","ugh"
10081,"0","hate"
10081,"0","remember"
10081,"0","didnt"
10082,"0","ugh"
10082,"0","im"
10082,"0","gonna"
10082,"0","head"
10082,"0","dicks"
10082,"0","sporting"
10082,"0","check"
10082,"0","stuff"
10082,"0","sports"
10082,"0","chalet"
10082,"0","running"
10082,"0","lot"
10082,"0","ads"
10083,"1","ugh"
10083,"1","half"
10083,"1","time"
10083,"1","people"
10083,"1","pick"
10083,"1","free"
10083,"1","stuff"
10083,"1","craigslist"
10083,"1","theyre"
10083,"1","driving"
10083,"1","luxury"
10083,"1","car"
10083,"1","heh"
10083,"1","hate"
10084,"1","ugh"
10084,"1","braindeficient"
10084,"1","retard"
10084,"1","stole"
10084,"1","youtube"
10084,"1","gaia"
10084,"1","faggy"
10084,"1","sites"
10085,"1","ugh"
10085,"1","sucks"
10086,"0","ugh"
10086,"0","fuck"
10086,"0","sucks"
10086,"0","im"
10086,"0","mama"
10086,"0","start"
10086,"0","buying"
10086,"0","latex"
10086,"0","love"
10086,"0","swear"
10086,"0","afford"
10087,"0","ugh"
10087,"0","im"
10087,"0","writing"
10087,"0","damn"
10087,"0","article"
10087,"0","email"
10087,"0","wont"
10087,"0","notice"
10087,"0","date"
10087,"0","time"
10087,"0","stamp"
10088,"0","ughive"
10088,"0","night"
10088,"0","dh"
10088,"0","snored"
10088,"0","tossed"
10088,"0","nightur"
10088,"0","vacay"
10088,"0","damn"
10089,"0","ughh"
10089,"0","estee"
10089,"0","lauder"
10089,"0","college"
10089,"0","hate"
10089,"0","cosmetic"
10089,"0","dept"
10089,"0","dont"
10089,"0","allergies"
10090,"0","ughk"
10090,"0","disgusting"
10090,"0","fat"
10090,"0","girlslol"
10090,"0","price"
10090,"0","true"
10090,"0","im"
10090,"0","sold"
10091,"0","uh"
10091,"0","dont"
10091,"0","people"
10091,"0","preference"
10091,"0","la"
10091,"0","hate"
10091,"0","sprawl"
10091,"0","lack"
10091,"0","transportation"
10091,"0","city"
10092,"0","uh"
10092,"0","yeah"
10092,"0","lol"
10092,"0","wouldnt"
10092,"0","thin"
10092,"0","hate"
10092,"0","exercising"
10092,"0","eat"
10092,"0","brownies"
10092,"0","suppose"
10093,"1","uh"
10093,"1","bitch"
10093,"1","wtf"
10093,"1","suppose"
10094,"1","uh"
10094,"1","uh"
10094,"1","fucking"
10094,"1","bitch"
10094,"1","haha"
10094,"1","dont"
10094,"1","coats"
10094,"1","skinny"
10094,"1","jeans"
10094,"1","slippers"
10094,"1","gloves"
10094,"1","bomber"
10094,"1","hats"
10094,"1","scarves"
10095,"1","uh"
10095,"1","yeah"
10095,"1","joe"
10095,"1","wondering"
10095,"1","fuss"
10095,"1","ass"
10095,"1","tight"
10096,"0","sucks"
10096,"0","blanket"
10096,"0","car"
10096,"0","wrap"
10096,"0","id"
10096,"0","worried"
10096,"0","snowed"
10096,"0","car"
10097,"0","uhm"
10097,"0","ass"
10097,"0","hawaii"
10098,"0","uhm"
10098,"0","im"
10098,"0","upset"
10098,"0","cuz"
10098,"0","mom"
10098,"0","phone"
10098,"0","hate"
10098,"0","yo"
10098,"0","im"
10098,"0","dammit"
10099,"1","um"
10099,"1","coz"
10099,"1","youre"
10099,"1","awesome"
10099,"1","noteyo"
10099,"1","gabba"
10099,"1","gabba"
10099,"1","fucking"
10099,"1","disturbing"
10100,"0","um"
10100,"0","nerdsville"
10100,"0","fucking"
10100,"0","nerd"
10101,"0","um"
10101,"0","shudder"
10101,"0","answer"
10101,"0","melissa"
10101,"0","fag"
10101,"0","cream"
10102,"0","um"
10102,"0","fat"
10102,"0","sound"
10103,"0","um"
10103,"0","hate"
10103,"0","birds"
10103,"0","bleech"
10104,"0","umsorry"
10104,"0","yatty"
10104,"0","hate"
10104,"0","shopping"
10104,"0","time"
10104,"0","online"
10104,"0","luck"
10105,"0","umwowtough"
10105,"0","people"
10105,"0","damn"
10105,"0","reason"
10106,"0","umm"
10106,"0","sum"
10106,"0","gloves"
10106,"0","jiadamn"
10106,"0","stop"
10106,"0","prissy"
10106,"0","lol"
10107,"0","wat"
10107,"0","fuck"
10107,"0","jobros"
10107,"0","mewtf"
10108,"0","naw"
10108,"0","day"
10108,"0","ill"
10108,"0","hit"
10108,"0","bitch"
10108,"0","feel"
10108,"0","mi"
10109,"1","brothers"
10109,"1","ass"
10109,"1","dare"
10109,"1","judge"
10110,"0","offense"
10110,"0","ouncesisnt"
10110,"0","weigh"
10110,"0","ofuzzy"
10110,"0","guinea"
10110,"0","pig"
10111,"0","understand"
10111,"0","share"
10111,"0","diet"
10111,"0","secret"
10111,"0","im"
10111,"0","porking"
10111,"0","ugh"
10111,"0","hate"
10112,"0","unemployment"
10112,"0","sucks"
10112,"0","nj"
10112,"0","pa"
10112,"0","lookat"
10112,"0","quarter"
10112,"0","pay"
10112,"0","week"
10112,"0","qtr"
10113,"1","credit"
10113,"1","blog"
10113,"1","found"
10113,"1","surfing"
10113,"1","net"
10113,"1","laughed"
10113,"1","ass"
10114,"1","sucks"
10114,"1","finals"
10114,"1","mrrw"
10114,"1","bc"
10114,"1","snow"
10114,"1","day"
10114,"1","friday"
10114,"1","dont"
10114,"1","wanna"
10115,"0","beginning"
10115,"0","hate"
10115,"0","winter"
10116,"1","unibroue"
10116,"1","damn"
10116,"1","unibroue"
10117,"1","adobe"
10117,"1","head"
10117,"1","ass"
10117,"1","flash"
10117,"1","die"
10117,"1","mobile"
10117,"1","dominant"
10117,"1","platform"
10118,"0","steals"
10118,"0","insulin"
10118,"0","fuck"
10119,"0","dont"
10119,"0","rats"
10119,"0","ass"
10119,"0","catches"
10119,"0","hope"
10119,"0","catches"
10119,"0","youre"
10119,"0","bathroom"
10120,"1","fucking"
10120,"1","word"
10120,"1","im"
10120,"1","epic"
10120,"1","fail"
10120,"1","id"
10120,"1","sock"
10120,"1","thnevermind"
10121,"1","ur"
10121,"1","chicken"
10121,"1","cyber"
10121,"1","punk"
10121,"1","french"
10121,"1","kick"
10121,"1","ass"
10121,"1","hands"
10121,"1","pockets"
10121,"1","cry"
10121,"1","pussy"
10121,"1","lmao"
10122,"1","ur"
10122,"1","damn"
10122,"1","fool"
10122,"1","lmao"
10123,"0","ur"
10123,"0","cultured"
10123,"0","fuck"
10123,"0","day"
10123,"0","huh"
10124,"1","ur"
10124,"1","gay"
10124,"1","mall"
10124,"1","shopping"
10125,"0","ur"
10125,"0","invading"
10125,"0","space"
10125,"0","prezzure"
10125,"0","kick"
10125,"0","ass"
10125,"0","starbucks"
10126,"0","ur"
10126,"0","henrys"
10126,"0","gay"
10126,"0","nite"
10126,"0","lol"
10127,"1","ur"
10127,"1","smater"
10127,"1","nye"
10127,"1","sick"
10127,"1","fuck"
10127,"1","home"
10127,"1","pneumonia"
10128,"0","ur"
10128,"0","telling"
10128,"0","roads"
10128,"0","east"
10128,"0","bum"
10128,"0","fuck"
10129,"0","usual"
10129,"0","piss"
10130,"1","im"
10130,"1","ready"
10130,"1","click"
10130,"1","hate"
10130,"1","people"
10130,"1","hate"
10131,"0","fuck"
10131,"0","wwrp"
10132,"0","rmillion"
10132,"0","gay"
10132,"0","porn"
10132,"0","signed"
10133,"0","cool"
10133,"0","minutes"
10133,"0","walking"
10133,"0","week"
10133,"0","shooting"
10133,"0","week"
10133,"0","set"
10133,"0","fb"
10133,"0","pig"
10133,"0","team"
10133,"0","ru"
10133,"0","facebk"
10134,"0","cool"
10134,"0","girl"
10134,"0","nerd"
10134,"0","huh"
10134,"0","bit"
10134,"0","rarity"
10134,"0","world"
10134,"0","girl"
10134,"0","geeksnerds"
10134,"0","rock"
10135,"0","nice"
10135,"0","photo"
10135,"0","fat"
10135,"0","lol"
10136,"0","sad"
10136,"0","sell"
10136,"0","live"
10136,"0","im"
10136,"0","glad"
10136,"0","found"
10136,"0","damn"
10136,"0","recession"
10137,"0","view"
10137,"0","douchebag"
10137,"0","day"
10137,"0","video"
10137,"0","youtube"
10137,"0","live"
10137,"0","kae"
10137,"0","comment"
10137,"0","ill"
10137,"0","freak"
10137,"0","haha"
10138,"1","violent"
10138,"1","ass"
10139,"0","vote"
10139,"0","die"
10139,"0","bitch"
10140,"0","nerd"
10141,"0","wt"
10141,"0","fat"
10141,"0","sam"
10142,"0","wah"
10142,"0","wah"
10142,"0","fuck"
10143,"0","wait"
10143,"0","wait"
10143,"0","drive"
10143,"0","insane"
10143,"0","mentioned"
10143,"0","hate"
10143,"0","spammers"
10143,"0","especiallyhkdimon"
10143,"0","slip"
10143,"0","akismet"
10144,"0","wait"
10144,"0","hate"
10144,"0","hfcs"
10144,"0","drink"
10144,"0","diet"
10144,"0","coke"
10144,"0","head"
10144,"0","asplode"
10145,"0","wait"
10145,"0","minute"
10145,"0","tellin"
10145,"0","smoke"
10145,"0","heavy"
10145,"0","metal"
10145,"0","clothes"
10145,"0","fuck"
10145,"0","yeah"
10146,"1","wait"
10146,"1","shut"
10146,"1","phone"
10146,"1","company"
10146,"1","whos"
10146,"1","sponsor"
10146,"1","emo"
10146,"1","olympics"
10147,"0","wait"
10147,"0","gregory"
10147,"0","house"
10147,"0","fucking"
10147,"0","kick"
10147,"0","ass"
10147,"0","lol"
10148,"1","wait"
10148,"1","final"
10148,"1","cut"
10148,"1","documentary"
10148,"1","sex"
10148,"1","change"
10148,"1","dont"
10148,"1","fuck"
10148,"1","continuity"
10149,"0","wait"
10149,"0","wake"
10149,"0","drunk"
10149,"0","twits"
10149,"0","lol"
10149,"0","youre"
10149,"0","gonna"
10149,"0","piss"
10149,"0","pants"
10149,"0","laughing"
10150,"0","wait"
10150,"0","mill"
10150,"0","god"
10150,"0","damn"
10150,"0","alot"
10150,"0","money"
10151,"0","wake"
10151,"0","fuck"
10152,"0","walmart"
10152,"0","bring"
10152,"0","worse"
10152,"0","people"
10152,"0","hate"
10152,"0","anytime"
10152,"0","day"
10152,"0","late"
10152,"0","night"
10152,"0","story"
10153,"0","wannabe"
10153,"0","fortune"
10153,"0","teller"
10153,"0","backtracks"
10153,"0","entire"
10153,"0","premise"
10153,"0","sentences"
10153,"0","declare"
10153,"0","dead"
10153,"0","itll"
10153,"0","live"
10153,"0","diff"
10153,"0","form"
10154,"1","cut"
10154,"1","bitch"
10154,"1","ya"
10155,"0","energylose"
10155,"0","weightaka"
10155,"0","fat"
10155,"0","products"
10155,"0","sciencebasedone"
10155,"0","composite"
10155,"0","patent"
10155,"0","doubleblind"
10155,"0","study"
10156,"0","feel"
10156,"0","damn"
10156,"0","mizzjess"
10156,"0","moved"
10156,"0","fl"
10156,"0","philly"
10156,"0","lol"
10157,"0","revathy"
10157,"0","cute"
10157,"0","remote"
10157,"0","control"
10157,"0","ass"
10157,"0","heh"
10158,"1","nigella"
10158,"1","coca"
10158,"1","cola"
10158,"1","ham"
10158,"1","pig"
10158,"1","rocks"
10159,"0","nice"
10159,"0","finding"
10159,"0","poopy"
10159,"0","smelling"
10159,"0","traini"
10159,"0","hate"
10160,"0","twitter"
10160,"0","freak"
10160,"0","phone"
10161,"1","wash"
10161,"1","yo"
10161,"1","ass"
10162,"0","wasnt"
10162,"0","fucking"
10162,"0","awesome"
10162,"0","simon"
10162,"0","josh"
10162,"0","groban"
10162,"0","combined"
10162,"0","curlyhaired"
10162,"0","hotness"
10162,"0","rule"
10162,"0","world"
10163,"1","wat"
10163,"1","fag"
10164,"0","watch"
10164,"0","fuck"
10164,"0","typing"
10164,"0","iphone"
10164,"0","hahaha"
10165,"1","watching"
10165,"1","biggest"
10165,"1","loser"
10165,"1","im"
10165,"1","amazed"
10165,"1","weight"
10165,"1","gain"
10165,"1","weight"
10165,"1","lossthese"
10165,"1","people"
10165,"1","losing"
10165,"1","lbs"
10165,"1","weekamazing"
10166,"0","watching"
10166,"0","trace"
10166,"0","toohate"
10166,"0","miss"
10166,"0","st"
10166,"0","minutes"
10166,"0","person"
10166,"0","disappears"
10167,"0","wats"
10167,"0","wid"
10167,"0","omg"
10167,"0","ure"
10167,"0","twitter"
10167,"0","phenomenon"
10167,"0","folie"
10167,"0","deux"
10167,"0","postponed"
10167,"0","fuck"
10168,"0","cool"
10168,"0","posting"
10168,"0","im"
10168,"0","super"
10168,"0","christmas"
10168,"0","light"
10168,"0","freak"
10168,"0","neighbors"
10168,"0","lucky"
10168,"0","afford"
10168,"0","nuts"
10169,"1","dick"
10170,"1","damn"
10170,"1","hard"
10171,"1","fuck"
10171,"1","perfect"
10171,"1","opportunity"
10171,"1","call"
10171,"1","zco"
10172,"0","fuck"
10172,"0","dialogue"
10173,"1","loser"
10173,"1","feel"
10173,"1","inanimate"
10173,"1","objects"
10173,"1","bitch"
10173,"1","feel"
10173,"1","terrible"
10173,"1","normal"
10173,"1","shame"
10174,"0","talked"
10174,"0","god"
10174,"0","hate"
10174,"0","word"
10174,"0","bringing"
10175,"0","hate"
10175,"0","tweetsi"
10175,"0","lightening"
10175,"0","mcqueen"
10175,"0","cake"
10176,"1","text"
10176,"1","dick"
10177,"0","kick"
10177,"0","ass"
10177,"0","gym"
10177,"0","bring"
10177,"0","coke"
10177,"0","fries"
10177,"0","wear"
10177,"0","polyester"
10177,"0","leisure"
10177,"0","suit"
10178,"0","wb"
10178,"0","cum"
10178,"0","pe"
10178,"0","la"
10178,"0","munte"
10179,"0","nerd"
10179,"0","night"
10180,"1","talking"
10180,"1","threatening"
10180,"1","ability"
10180,"1","business"
10180,"1","professional"
10180,"1","notoverthetop"
10180,"1","wo"
10180,"1","cunt"
10181,"0","weve"
10181,"0","catching"
10181,"0","lost"
10181,"0","truth"
10181,"0","dont"
10181,"0","sucks"
10181,"0","freakin"
10181,"0","weird"
10182,"1","weve"
10182,"1","total"
10182,"1","snows"
10182,"1","time"
10182,"1","snow"
10182,"1","tires"
10182,"1","damn"
10182,"1","fun"
10183,"1","fucking"
10184,"0","flat"
10184,"0","broke"
10184,"0","ihave"
10184,"0","paid"
10184,"0","hosting"
10184,"0","left"
10184,"0","bluehost"
10184,"0","broke"
10184,"0","ass"
10184,"0","ho"
10184,"0","eh"
10185,"1","silly"
10185,"1","pathetic"
10185,"1","fucking"
10185,"1","cool"
10185,"1","tellin"
10185,"1","choking"
10185,"1","choke"
10185,"1","sitting"
10185,"1","girl"
10186,"1","call"
10186,"1","nerd"
10186,"1","land"
10186,"1","charge"
10186,"1","ppl"
10186,"1","bits"
10186,"1","gander"
10187,"1","gonna"
10187,"1","bklyn"
10187,"1","whats"
10187,"1","hell"
10187,"1","fucking"
10187,"1","yeah"
10188,"0","gotta"
10188,"0","fucks"
10188,"0","fuck"
10188,"0","coach"
10188,"0","bag"
10188,"0","sheeit"
10188,"0","hella"
10188,"0","generic"
10188,"0","impressed"
10189,"1","call"
10189,"1","whiskey"
10189,"1","dick"
10190,"1","loovv"
10190,"1","chicken"
10190,"1","damn"
10190,"1","shouldnt"
10190,"1","complain"
10190,"1","found"
10190,"1","chicken"
10190,"1","mood"
10191,"0","lose"
10191,"0","perspective"
10191,"0","living"
10191,"0","fit"
10191,"0","austinites"
10191,"0","freak"
10191,"0","time"
10191,"0","im"
10191,"0","htown"
10191,"0","bc"
10191,"0","public"
10191,"0","smokers"
10192,"0","power"
10192,"0","sunday"
10192,"0","sucks"
10192,"0","god"
10192,"0","hotel"
10192,"0","wifi"
10193,"0","ass"
10193,"0","aj"
10194,"0","peak"
10194,"0","mid"
10194,"0","dry"
10194,"0","daylight"
10194,"0","forever"
10194,"0","winter"
10194,"0","sucks"
10195,"1","fucking"
10195,"1","real"
10195,"1","leave"
10195,"1","josh"
10195,"1","wait"
10195,"1","gtlt"
10196,"0","fucking"
10196,"0","cool"
10196,"0","roll"
10196,"0","love"
10196,"0","fat"
10196,"0","kid"
10196,"0","loves"
10196,"0","cake"
10197,"1","talked"
10197,"1","days"
10197,"1","ago"
10197,"1","emo"
10197,"1","cowboy"
10197,"1","fan"
10198,"1","weekend"
10198,"1","ofzo"
10198,"1","hate"
10198,"1","twitter"
10198,"1","love"
10198,"1","gerard"
10198,"1","hes"
10198,"1","writing"
10198,"1","umbrella"
10198,"1","academy"
10198,"1","havent"
10198,"1","read"
10198,"1","shame"
10199,"0","weekends"
10199,"0","people"
10199,"0","illiterate"
10199,"0","cockgobbling"
10199,"0","fuck"
10200,"0","weird"
10200,"0","read"
10200,"0","online"
10200,"0","helped"
10200,"0","apple"
10200,"0","pretty"
10200,"0","sweet"
10200,"0","damn"
10201,"1","weird"
10201,"1","nick"
10201,"1","emo"
10202,"0","wel"
10202,"0","ur"
10202,"0","ass"
10202,"0","dnt"
10202,"0","loud"
10202,"0","guh"
10202,"0","im"
10202,"0","tipsy"
10202,"0","hel"
10202,"0","sum"
10202,"0","juic"
10202,"0","frm"
10203,"0","wel"
10203,"0","nt"
10203,"0","da"
10203,"0","follow"
10203,"0","news"
10203,"0","bt"
10203,"0","prefer"
10203,"0","reading"
10203,"0","news"
10203,"0","papersi"
10203,"0","hate"
10203,"0","nws"
10203,"0","chnls"
10203,"0","tk"
10203,"0","mch"
10203,"0","phon"
10204,"0","bitch"
10204,"0","missed"
10204,"0","ya"
10205,"1","world"
10205,"1","youre"
10205,"1","sick"
10205,"1","people"
10205,"1","youre"
10205,"1","funny"
10205,"1","hate"
10205,"1","suck"
10205,"1","cock"
10206,"0","nj"
10206,"0","aim"
10206,"0","piss"
10207,"0","fag"
10207,"0","brigade"
10207,"0","meant"
10207,"0","twitter"
10207,"0","lumieru"
10207,"0","lj"
10208,"1","welkom"
10208,"1","dat"
10208,"1","apple"
10208,"1","freak"
10208,"1","deed"
10208,"1","besluiten"
10208,"1","je"
10208,"1","maar"
10208,"1","te"
10208,"1","volgen"
10209,"1","swift"
10209,"1","kick"
10209,"1","ass"
10209,"1","yeah"
10209,"1","issue"
10209,"1","retarded"
10209,"1","names"
10209,"1","parents"
10209,"1","kids"
10210,"0","damn"
10210,"0","wed"
10210,"0","florida"
10210,"0","dream"
10210,"0","karen"
10211,"1","damnthanx"
10212,"0","fortunately"
10212,"0","gay"
10212,"0","people"
10212,"0","bad"
10212,"0","prop"
10212,"0","nazis"
10212,"0","spelled"
10212,"0","latin"
10212,"0","post"
10212,"0","facto"
10213,"0","sticky"
10213,"0","sucks"
10213,"0","chair"
10213,"0","lol"
10214,"0","im"
10214,"0","finger"
10214,"0","drinking"
10214,"0","cold"
10214,"0","cold"
10214,"0","cold"
10214,"0","roof"
10214,"0","emo"
10215,"0","im"
10215,"0","thankfully"
10215,"0","freak"
10215,"0","call"
10215,"0","contractor"
10215,"0","daily"
10216,"0","im"
10216,"0","wearing"
10216,"0","underpants"
10216,"0","shirt"
10216,"0","im"
10216,"0","fucking"
10216,"0","savage"
10217,"0","dont"
10217,"0","heard"
10217,"0","hate"
10218,"0","super"
10218,"0","biology"
10218,"0","nerd"
10218,"0","school"
10218,"0","voted"
10218,"0","artistic"
10218,"0","hard"
10218,"0","decision"
10219,"1","christmas"
10219,"1","kinda"
10219,"1","sucks"
10219,"1","life"
10219,"1","outta"
10219,"1","santa"
10219,"1","hat"
10220,"1","hes"
10220,"1","pussy"
10220,"1","surely"
10220,"1","isnt"
10220,"1","substance"
10220,"1","loldont"
10220,"1","settle"
10221,"0","elysiumgwj"
10221,"0","takes"
10221,"0","certis"
10221,"0","demiurge"
10221,"0","gwjrabbit"
10221,"0","hate"
10221,"0","mail"
10221,"0","time"
10222,"1","gay"
10222,"1","hippie"
10222,"1","stoner"
10222,"1","music"
10223,"0","dd"
10223,"0","stay"
10223,"0","sober"
10223,"0","drunk"
10223,"0","ass"
10223,"0","hah"
10223,"0","hah"
10224,"1","hot"
10224,"1","vulcan"
10224,"1","action"
10224,"1","damn"
10224,"1","worth"
10225,"0","snuggles"
10225,"0","decidedly"
10225,"0","nonsexual"
10225,"0","hey"
10225,"0","dont"
10225,"0","jaye"
10225,"0","kicked"
10225,"0","ass"
10226,"0","half"
10226,"0","mystery"
10226,"0","dont"
10226,"0","talking"
10226,"0","oo"
10226,"0","im"
10226,"0","twit"
10226,"0","fail"
10226,"0","todaydamn"
10226,"0","job"
10227,"1","upsetting"
10227,"1","party"
10227,"1","jacks"
10227,"1","ass"
10227,"1","enjoyable"
10228,"0","welldamn"
10228,"0","sounds"
10228,"0","fantastic"
10228,"0","lol"
10228,"0","im"
10229,"0","watch"
10229,"0","time"
10229,"0","hate"
10229,"0","watching"
10229,"0","sd"
10229,"0","tv"
10230,"0","ngga"
10230,"0","sucks"
10230,"0","lol"
10230,"0","im"
10230,"0","kiddin"
10231,"0","askfrasco"
10231,"0","figure"
10231,"0","ass"
10231,"0","uk"
10231,"0","jan"
10231,"0","business"
10231,"0","angle"
10232,"0","ass"
10232,"0","house"
10232,"0","lol"
10233,"1","clean"
10233,"1","damn"
10233,"1","floor"
10234,"1","shoe"
10234,"1","purchase"
10234,"1","impressive"
10234,"1","fucking"
10234,"1","shoe"
10235,"0","damn"
10235,"0","dats"
10235,"0","wildniggaz"
10235,"0","aint"
10235,"0","shit"
10235,"0","ugh"
10236,"0","damn"
10236,"0","jersey"
10236,"0","boy"
10236,"0","drool"
10236,"0","alittle"
10236,"0","jersey"
10236,"0","women"
10236,"0","step"
10236,"0","feet"
10237,"0","damn"
10238,"0","damn"
10238,"0","mother"
10238,"0","time"
10239,"0","damnthat"
10239,"0","sucks"
10240,"1","wy"
10240,"1","thy"
10240,"1","dick"
10240,"1","wa"
10241,"1","kick"
10241,"1","butt"
10241,"1","hate"
10241,"1","people"
10241,"1","advantage"
10241,"1","mentally"
10241,"1","challenged"
10242,"0","fine"
10242,"0","call"
10242,"0","seat"
10242,"0","protectors"
10242,"0","britain"
10242,"0","call"
10242,"0","em"
10242,"0","ass"
10242,"0","protectors"
10243,"1","fuck"
10243,"1","yeah"
10243,"1","allston"
10243,"1","xdeartragedyo"
10243,"1","imma"
10243,"1","jersey"
10243,"1","evry"
10243,"1","day"
10243,"1","bamboozle"
10243,"1","tics"
